0.08462514	-0.25023443	0.26679194	-0.36050907	0.013244713	0.08421068	-0.24773204	-0.21973838	-0.05015808	0.0065781963	0.20293063	-0.13954729	-0.080630906	-0.09321145	-0.2554609	0.23574911	-0.3445974	-0.05030844	-0.3668025	0.035542246	-0.21335003	0.3312938	-0.023521261
0.24741453	0.17194395	0.36501744	-0.20310463	-0.27710205	0.041042704	0.17616417	-0.19574045	0.27408606	0.16262342	0.18700925	0.2559426	0.079961374	0.22301452	-0.3333669	-0.07967136	0.00024583944	-0.23284867	-0.17603007	-0.18389887	-0.12521629	-0.046719998	0.27270713
0.114540674	0.009525486	0.110413596	0.13803667	0.40477636	-0.27813485	0.3935591	-0.074500404	-0.13015135	-0.21553059	-0.16867998	-0.017455684	-0.27003303	-0.01697951	0.026631229	0.18043599	0.23754007	-0.25546968	-0.20193581	-0.11323209	-0.2708869	-0.25827768	0.19975708
-0.08923832	-0.17395028	0.38555878	-0.019883677	0.27600992	0.2031526	0.05055919	-0.020435343	-0.02726119	-0.1738224	-0.09219248	0.027099924	-0.009510735	-0.486301	-0.23024096	0.047728933	-0.32950404	-0.04371242	-0.33168152	0.1521166	-0.07631194	-0.07131871	-0.3251089
0.013311329	-0.08201012	0.42572334	0.043633237	0.27766037	0.17899284	0.080608025	-0.067838915	-0.01044707	-0.20870079	-0.12283238	0.030092284	0.06773151	-0.47497475	-0.24236363	-0.014192491	-0.37842473	-0.0715092	-0.28009737	0.15615621	-0.045846757	-0.030457357	-0.2945221
-0.18204068	-0.041982133	0.37434667	0.034825012	0.31338954	0.27405086	0.035558805	-0.11279346	0.016117364	-0.24269995	-0.18273097	-0.0588316	-0.077988796	-0.41574672	-0.16100733	0.069895975	-0.35098654	-0.035472088	-0.22895882	0.15432502	-0.075614735	-0.13279605	-0.3265809
-0.022020286	0.016207293	0.3529135	0.26073447	-0.20571193	0.1199581	0.15486735	0.3540275	-0.018073287	0.06950048	0.04531291	0.007874303	0.010963557	0.26339296	-0.07665572	-0.35954192	-0.075249255	-0.35664266	0.4318125	-0.071990386	0.20160022	0.14800866	-0.04159723
0.057185695	-0.116248585	0.0034641956	-0.24550231	-0.28470153	-0.053851616	-0.17710474	0.033204872	-0.37143832	-0.43369335	-0.013535273	0.1977671	-0.2297453	-0.3813145	-0.17897163	-0.046031926	-0.049923353	-0.08617885	-0.258473	0.22299336	0.15951782	0.20462771	-0.12268782
0.00034760174	-0.0029644645	-0.084932156	-0.30689287	-0.29851475	0.04614399	-0.25614873	0.12689692	-0.32015368	-0.47854978	-0.022889215	0.3012923	-0.25289568	-0.36310244	-0.1470525	-0.037345476	-0.00019747886	-0.0041413694	-0.15180553	0.18090045	0.056913625	0.11407495	-0.10941581
-0.16591536	0.2917894	-0.06275608	-0.17522012	-0.070564024	0.029033048	-0.43645638	-0.22533062	-0.29139984	0.054911435	-0.21728441	-0.100465044	-0.052579824	-0.4195279	-0.038519148	0.11746614	-0.26703992	0.25004107	-0.0501592	-0.18695211	-0.1560616	-0.22435044	-0.14257996
-0.20351738	0.040579684	-0.23144267	-0.23031613	0.058966022	0.2661017	-0.16943601	0.26734945	0.04114954	-0.102841705	-0.067366965	0.16355664	0.15892321	-0.12901364	-0.20288876	0.17615321	-0.30400264	-0.40218785	0.07059597	0.38435218	0.24970326	0.18365556	0.12342457
-0.14632559	-0.0157252	-0.06636861	-0.21065098	-0.16448507	-0.2710327	0.49161044	0.08815834	0.22570351	-0.34643328	-0.16258255	-0.35796735	0.008676538	-0.26500693	0.094696335	-0.24732007	-0.028098222	0.19212206	0.16931327	0.05900178	0.031131588	-0.14864841	-0.14391577
0.04763027	-0.32932013	0.102082595	0.13954122	-0.05867693	0.25502178	0.32915473	-0.2683751	0.003490595	-0.004415505	-0.120206535	0.28094384	-0.05782871	-0.15423913	0.07266763	0.040131968	-0.21394034	-0.25164694	0.11240914	0.22962284	-0.49002603	0.20472601	0.16311602
-0.119859114	-0.16370167	0.02340175	-0.12741259	-0.30270147	0.08402671	0.06711807	-0.14434925	0.01286854	0.014846683	0.29744363	-0.3994734	-0.30478042	-0.014215146	0.083866425	0.3804864	-0.43332285	-0.31196845	-0.111832224	0.048008982	-0.15720789	0.0067230747	0.005064405
0.120263204	-0.089456275	0.24915001	-0.27343777	0.20272374	0.062853396	0.25924072	0.10286843	-0.063407995	-0.18078949	0.26334813	-0.14897506	-0.38866425	-0.07988889	-0.26350018	0.18291375	-0.27757272	-0.29554954	0.14863697	0.25247586	-0.21184254	0.18410952	-0.016290113
0.062028468	-0.15120363	0.21901003	-0.50752264	-0.0532978	-0.11798456	-0.027300712	-0.35840192	0.20960395	0.11357332	-0.016198985	-0.10040875	0.2716915	0.046480794	-0.19047216	0.3852704	0.16187605	-0.04767834	-0.16544597	0.26707432	0.14377126	0.20659913	-0.058213986
0.012145881	0.09320309	0.03933552	-0.20248023	-0.4425499	0.31087002	-0.1378726	-0.1600488	0.021390654	-0.26107004	0.1481133	0.116735	0.17585191	0.137443	0.05724293	0.12992583	-0.12629238	-0.1021795	-0.28978732	0.5074192	-0.15439296	-0.15757078	0.14438276
0.47081122	0.045029104	0.29024208	-0.07030984	-0.06774327	0.14826077	0.4066266	-0.37014505	-0.19886489	0.120332755	-0.12925886	0.15431416	-0.15745315	-0.1582032	-0.040797703	0.17199756	0.12583944	0.014064071	0.02155883	0.31903443	0.24690108	0.030862316	-0.048921514
0.34627345	-0.09547297	-0.08501687	-0.14911859	0.011232599	0.029619377	0.3333487	-0.40188786	-0.12773307	0.01451246	0.035558067	0.16184819	-0.102203995	-0.060516655	-0.1929221	0.37154406	0.008234214	-0.031802468	-0.42130482	-0.16211398	0.35315323	0.06705126	0.021175088
-0.33114725	-0.17713188	-0.08286622	-0.16989559	0.1472813	0.13452028	0.2689597	-0.2770183	0.02709257	-0.3074622	-0.18298969	0.16643398	-0.17292652	-0.17819853	-0.20330888	0.17054377	-0.0030732201	-0.51039386	0.08911131	-0.21886426	0.14391434	0.057539634	-0.073906876
-0.06332566	-0.08449154	0.29162827	0.08123232	-0.22989622	-0.0873517	0.38226867	0.31930277	-0.2507762	-0.18591759	0.055849276	0.016999431	-0.004453168	-0.05195765	-0.3317077	-0.2689831	-0.22329226	-0.27331308	-0.16900004	0.29544583	-0.01603397	-0.12624647	-0.21464364
-0.21171336	0.055738464	0.015185848	-0.2696691	-0.35242248	-0.25001714	-0.080223404	-0.11276055	0.122903615	-0.021399848	-0.26872462	-0.36357403	-0.3254921	0.12477667	-0.08745588	-0.27600512	0.013715818	-0.15083332	-0.27635685	0.023584684	0.15141092	-0.24073008	-0.25924802
-0.15557522	0.2333302	0.02868639	0.06762578	-0.082995124	-0.14411967	0.05918652	-0.09888142	0.22340591	-0.32914934	0.26734322	0.29761583	-0.28065488	-0.22569926	0.20179696	-0.29845047	-0.2762245	-0.3878259	-0.06888413	0.16281597	0.14138743	-0.02564374	-0.13641107
0.013666756	0.3343203	0.050638948	-0.29307848	-0.23469642	-0.11106003	-0.13042927	0.112979636	0.1590536	0.15003465	0.03988141	-0.42229778	0.030167425	0.17770047	-0.1151951	-0.047347218	-0.17320937	0.03539822	0.1198673	0.35265037	-0.20263578	-0.46354932	0.027076842
0.5630042	-0.16650738	-0.15732828	-0.20928085	0.24372938	0.18722242	-0.04701298	-0.2551276	-0.25581458	0.21583934	-0.007455329	-0.34011424	-0.08842046	-0.10715754	-0.2534727	0.045483332	0.09653386	0.1890101	-0.17571788	-0.11500012	0.034008875	0.1366275	0.05144233
0.49132156	-0.23087601	0.09386897	-0.14641765	-0.08882365	-0.053671923	0.10573722	0.10139004	0.06672886	-0.16575855	-0.15967971	-0.29589733	0.06151696	-0.3140954	-0.05097325	0.034144267	0.3591685	0.12032067	-0.11183839	-0.22820204	0.20551236	0.13957731	0.349075
-0.037049852	0.00823926	0.025642626	0.06658709	0.13085693	-0.15664507	-0.11237063	-0.23138265	0.1615555	0.028053211	0.29964265	-0.1956051	-0.20466447	0.20995101	0.10414921	0.09424065	0.33587685	-0.3451291	0.2204371	-0.29433104	-0.33533785	-0.11816638	0.36255595
0.2486041	-0.07355244	-0.25749266	-0.50597054	0.04766249	-0.26525083	0.279554	-0.30930614	-0.12505828	-0.07767918	0.0136263175	0.25297216	-0.21278708	0.03906844	-0.03810295	-0.030036256	-0.028723897	-0.26211777	0.25254002	-0.08043833	0.1072679	0.13620904	-0.24326353
-0.38616133	-0.221663	-0.067602694	-0.27216768	0.012002105	-0.23304585	0.2515585	0.06222368	0.36918297	-0.022463046	0.14049809	0.007233222	-0.21028996	-0.36822847	0.049414515	0.100597814	0.027786335	-0.21918094	-0.27193177	-0.13082157	-0.31297782	0.082069494	-0.089214206
-0.032409854	0.200519	0.03748692	0.09698314	0.25545487	-0.18893139	-0.059710205	0.09764824	0.29707316	0.36519855	0.48973027	-0.17650346	0.396719	0.1446271	0.023471875	-0.026181368	0.27689543	-0.2100809	-0.14308442	0.04882841	-0.06886837	-0.0067275832	-0.11522414
-0.083618194	0.028536018	-0.0008557587	0.24166922	-0.053928647	-0.009603271	0.027405951	-0.446626	0.07065017	0.08527917	0.1061312	0.2543254	-0.20284122	-0.015909765	-0.19366455	-0.28908378	0.20823348	0.18084717	-0.13082005	-0.22064848	-0.5173888	-0.14602228	0.22135933
-0.022353336	0.20362654	0.12981033	0.20391917	-0.4127025	-0.08220438	-0.19262953	0.1298024	0.19310068	0.35233945	0.25082818	-0.04675548	-0.019867964	-0.22953871	-0.21296771	0.22690336	0.082961276	-0.108140975	0.17056374	0.31323853	-0.27833003	0.2569451	0.053258065
-0.32013535	-0.18638943	-0.019460557	0.06177112	-0.31888044	-0.048666604	0.055360448	0.1700274	-0.12308412	-0.20617102	-0.1584113	-0.10641006	0.23928565	0.36284038	0.2214145	0.28792754	-0.21169986	0.16961896	0.27528033	-0.08743563	-0.076923676	0.25509813	-0.28219828
0.08886653	0.02139561	-0.06315871	-0.018302485	-0.03625251	-0.3280984	-0.032460406	-0.4467638	-0.37453952	0.26817802	0.1501462	0.19612794	0.100747645	-0.38168988	-0.001846523	-0.061646547	-0.15203092	0.27366814	0.11229124	-0.14692467	-0.14938833	-0.14747669	-0.26188996
0.040142972	0.14939408	0.038443424	-0.23480487	-0.29647014	-0.19525501	0.2372617	-0.28162548	0.15609817	-0.16160421	0.23780379	0.14381966	0.054643735	-0.25336713	-0.30200458	0.19912232	-0.17531978	0.21075048	-0.23433545	0.19870977	-0.4020271	-0.03002547	-0.00051813375
-0.17942315	0.44233432	0.13745272	-0.0071968893	-0.062207546	0.23792398	0.02301277	-0.11215594	-0.29325578	-0.2988619	0.074945346	0.09240392	0.046619516	0.31580538	0.2870511	-0.012119185	-0.17674622	0.2844886	0.10124369	0.14790343	0.33890748	-0.20251496	0.074316956
-0.40035018	-0.15745273	0.25099793	-0.004735286	-0.3226046	-0.17122504	-0.1310317	-0.034855668	-0.08732357	-0.24469686	0.0533717	-0.23157991	-0.028550243	-0.3098	-0.2112872	0.05888125	0.0873485	0.29073414	-0.109053895	-0.4410406	0.057393834	-0.16611312	0.042387456
0.004743573	0.22098316	0.15533675	-0.3008761	-0.1343077	0.07294227	-0.12565385	-0.08933623	0.067117706	0.1335236	-0.30768937	0.24790315	-0.38391948	-0.20672484	0.13700534	0.3448951	-0.23817308	0.084186316	-0.25117913	-0.09164669	-0.27476022	-0.19004364	-0.19008183
-0.25044194	0.057510037	0.17539674	-0.10278553	0.005991961	0.19789033	0.20842692	-0.14752333	-0.003743743	-0.23878132	0.09471621	-0.16965766	-0.18274418	0.18889138	-0.07393897	-0.3251252	0.005884856	-0.19699849	-0.3012815	-0.12833719	-0.446004	0.16501206	0.3754657
0.09049724	0.15252674	0.11192186	-0.2178724	0.01979932	0.014522429	0.4592818	-0.35046554	-0.23246604	0.021349361	0.22993329	-0.28789496	-0.01979347	-0.33447957	0.048187662	-0.2500938	-0.12851398	-0.27649683	-0.0413593	0.1452108	-0.18710475	0.01606269	0.23614915
-0.37475327	0.18471907	0.30636862	0.037584916	0.40385047	0.14551403	0.07932272	0.08291674	0.01018692	-0.06453166	0.31834802	-0.13317768	0.25248507	0.07712531	0.058896903	-0.26207677	0.15017368	0.38787213	0.11113348	-0.1338526	-0.034652013	-0.21301967	-0.13298672
